M,N,K,BR_STRIDE,LDA,LDB,LDC,TRANS_A,TRANS_B,TIME_S,GFLOPS
19,39,16,16,19,16,19,0,0,1.10153,83.4135
19,39,32,16,19,32,19,0,0,1.0491,83.7761
19,39,64,16,19,64,19,0,0,0.996682,72.09
19,39,128,16,19,128,19,0,0,1.01364,61.039
20,39,1,16,20,1,20,0,0,0.869369,82.0299
20,39,16,16,20,16,20,0,0,0.989556,91.2879
20,39,32,16,20,32,20,0,0,0.97634,89.7748
20,39,64,16,20,64,20,0,0,1.02637,76.2776
20,39,128,16,20,128,20,0,0,1.00655,65.7196
21,39,1,16,21,1,21,0,0,0.917467,72.9273
21,39,16,16,21,16,21,0,0,1.06351,91.9618
21,39,32,16,21,32,21,0,0,1.04257,91.237
21,39,64,16,21,64,21,0,0,0.947015,79.587
21,39,128,16,21,128,21,0,0,1.01525,66.6928
22,39,1,16,22,1,22,0,0,0.931058,84.2543
22,39,16,16,22,16,22,0,0,1.00298,95.7357
22,39,32,16,22,32,22,0,0,1.00905,95.4204
22,39,64,16,22,64,22,0,0,1.02407,82.1482
22,39,128,16,22,128,22,0,0,1.01118,69.5556
23,39,1,16,23,1,23,0,0,0.96297,70.1359
23,39,16,16,23,16,23,0,0,1.00928,92.0816
23,39,32,16,23,32,23,0,0,1.07426,92.2693
23,39,64,16,23,64,23,0,0,1.00127,82.1812
23,39,128,16,23,128,23,0,0,0.992074,70.3177
24,39,1,16,24,1,24,0,0,0.901672,93.8104
24,39,16,16,24,16,24,0,0,0.935478,105.988
24,39,32,16,24,32,24,0,0,1.04123,104.752
24,39,64,16,24,64,24,0,0,0.967558,86.1387
24,39,128,16,24,128,24,0,0,0.968517,75.987
25,39,1,16,25,1,25,0,0,0.939344,85.7153
25,39,16,16,25,16,25,0,0,1.04483,105.296
25,39,32,16,25,32,25,0,0,1.06811,103.762
25,39,64,16,25,64,25,0,0,1.04389,87.5759
25,39,128,16,25,128,25,0,0,1.02105,77.2948
26,39,1,16,26,1,26,0,0,0.994505,94.353
26,39,16,16,26,16,26,0,0,1.07235,108.796
26,39,32,16,26,32,26,0,0,1.00739,107.227
26,39,64,16,26,64,26,0,0,0.975073,90.4339
26,39,128,16,26,128,26,0,0,1.01041,79.9628
27,39,1,16,27,1,27,0,0,0.972618,84.851
27,39,16,16,27,16,27,0,0,0.988003,106.129
27,39,32,16,27,32,27,0,0,1.08817,106.643
27,39,64,16,27,64,27,0,0,0.965178,89.7918
27,39,128,16,27,128,27,0,0,1.00456,80.8336
28,39,1,16,28,1,28,0,0,0.932368,102.205
28,39,16,16,28,16,28,0,0,1.01179,118.622
28,39,32,16,28,32,28,0,0,1.00697,116.431
28,39,64,16,28,64,28,0,0,0.984841,90.8631
28,39,128,16,28,128,28,0,0,1.02101,83.248
29,39,1,16,29,1,29,0,0,0.883173,97.3848
29,39,16,16,29,16,29,0,0,0.998378,110.304
29,39,32,16,29,32,29,0,0,1.0477,108.685
29,39,64,16,29,64,29,0,0,0.936548,93.4456
29,39,128,16,29,128,29,0,0,0.990651,84.496
30,39,1,16,30,1,30,0,0,0.990679,99.6631
30,39,16,16,30,16,30,0,0,1.0759,114.113
30,39,32,16,30,32,30,0,0,0.962075,111.978
30,39,64,16,30,64,30,0,0,1.0046,96.013
30,39,128,16,30,128,30,0,0,0.992622,86.845
31,39,1,16,31,1,31,0,0,0.979957,95.7073
31,39,16,16,31,16,31,0,0,1.01477,111.668
31,39,32,16,31,32,31,0,0,0.89605,111.197
31,39,64,16,31,64,31,0,0,0.977005,94.0076
31,39,128,16,31,128,31,0,0,0.998135,86.8925
32,39,1,16,32,1,32,0,0,0.961949,101.655
32,39,16,16,32,16,32,0,0,0.992766,121.822
32,39,32,16,32,32,32,0,0,0.90288,120.63
32,39,64,16,32,64,32,0,0,0.947266,95.1733
32,39,128,16,32,128,32,0,0,1.02108,92.5764
33,39,1,16,33,1,33,0,0,0.947269,78.4633
33,39,16,16,33,16,33,0,0,0.995143,93.9228
33,39,32,16,33,32,33,0,0,1.0025,92.2518
33,39,64,16,33,64,33,0,0,0.955554,71.1357
33,39,128,16,33,128,33,0,0,0.990366,66.7536
34,39,1,16,34,1,34,0,0,0.963282,84.5803
34,39,16,16,34,16,34,0,0,1.0019,97.1508
34,39,32,16,34,32,34,0,0,1.04466,94.8147
34,39,64,16,34,64,34,0,0,0.998741,73.4856
34,39,128,16,34,128,34,0,0,1.01269,68.2255
35,39,1,16,35,1,35,0,0,0.961946,74.635
35,39,16,16,35,16,35,0,0,0.99614,96.9377
35,39,32,16,35,32,35,0,0,1.00712,96.7437
35,39,64,16,35,64,35,0,0,0.97226,69.7802
35,39,128,16,35,128,35,0,0,1.01677,66.6839
36,39,1,16,36,1,36,0,0,0.949999,85.3504
36,39,16,16,36,16,36,0,0,0.962072,102.179
36,39,32,16,36,32,36,0,0,0.982855,100.736
36,39,64,16,36,64,36,0,0,0.951245,73.828
36,39,128,16,36,128,36,0,0,1.00777,71.0683
37,39,1,16,37,1,37,0,0,0.94927,82.7978
37,39,16,16,37,16,37,0,0,0.860855,102.475
37,39,32,16,37,32,37,0,0,0.977913,101.465
37,39,64,16,37,64,37,0,0,1.01588,73.4362
37,39,128,16,37,128,37,0,0,0.989841,69.642
38,39,1,16,38,1,38,0,0,0.955873,86.9189
38,39,16,16,38,16,38,0,0,0.983902,104.686
38,39,32,16,38,32,38,0,0,0.906804,103.677
38,39,64,16,38,64,38,0,0,1.01653,75.5967
38,39,128,16,38,128,38,0,0,1.01222,71.4119
39,39,1,16,39,1,39,0,0,0.906876,79.997
39,39,16,16,39,16,39,0,0,1.00248,101.379
39,39,32,16,39,32,39,0,0,0.933261,101.348
39,39,64,16,39,64,39,0,0,0.96604,73.6866
39,39,128,16,39,128,39,0,0,1.01441,71.0019
40,39,1,16,40,1,40,0,0,0.900501,95.7109
40,39,16,16,40,16,40,0,0,1.0043,111.491
40,39,32,16,40,32,40,0,0,1.0277,109.622
40,39,64,16,40,64,40,0,0,1.00236,80.7168
40,39,128,16,40,128,40,0,0,0.987691,78.0402
41,39,1,16,41,1,41,0,0,0.943235,88.5671
41,39,16,16,41,16,41,0,0,0.966602,110.956
41,39,32,16,41,32,41,0,0,1.04529,108.529
41,39,64,16,41,64,41,0,0,0.988906,76.5186
41,39,128,16,41,128,41,0,0,1.01416,73.6026
42,39,1,16,42,1,42,0,0,0.972158,96.5737
42,39,16,16,42,16,42,0,0,1.00584,113.568
42,39,32,16,42,32,42,0,0,0.970361,110.774
42,39,64,16,42,64,42,0,0,0.983613,78.8306
42,39,128,16,42,128,42,0,0,1.01978,75.7782
43,39,1,16,43,1,43,0,0,0.966865,89.4057
43,39,16,16,43,16,43,0,0,0.994409,111.352
43,39,32,16,43,32,43,0,0,1.00661,109.972
43,39,64,16,43,64,43,0,0,1.00354,78.5988
43,39,128,16,43,128,43,0,0,1.01906,75.494
44,39,1,16,44,1,44,0,0,0.822907,100.723
44,39,16,16,44,16,44,0,0,1.00362,119.376
44,39,32,16,44,32,44,0,0,0.930396,116.342
44,39,64,16,44,64,44,0,0,0.940555,81.6833
44,39,128,16,44,128,44,0,0,1.00398,79.0752
45,39,1,16,45,1,45,0,0,0.948568,98.675
45,39,16,16,45,16,45,0,0,1.00341,113.896
45,39,32,16,45,32,45,0,0,1.01665,110.565
45,39,64,16,45,64,45,0,0,0.978218,78.8535
45,39,128,16,45,128,45,0,0,0.998094,77.7335
46,39,1,16,46,1,46,0,0,0.967295,96.8963
46,39,16,16,46,16,46,0,0,1.01897,116.314
46,39,32,16,46,32,46,0,0,0.997086,112.828
46,39,64,16,46,64,46,0,0,1.01632,81.3512
46,39,128,16,46,128,46,0,0,0.999632,79.3312
47,39,1,16,47,1,47,0,0,0.989689,94.2093
47,39,16,16,47,16,47,0,0,0.991667,114.308
47,39,32,16,47,32,47,0,0,0.983396,111.753
47,39,64,16,47,64,47,0,0,0.984501,81.1615
47,39,128,16,47,128,47,0,0,0.98955,78.9758
48,39,1,16,48,1,48,0,0,0.79069,106.963
48,39,16,16,48,16,48,0,0,1.00687,121.781
48,39,32,16,48,32,48,0,0,0.935643,119.665
48,39,64,16,48,64,48,0,0,1.01859,84.1382
48,39,128,16,48,128,48,0,0,0.991898,82.877
49,39,1,16,49,1,49,0,0,0.812685,84.7852
49,39,16,16,49,16,49,0,0,1.0045,101.682
49,39,32,16,49,32,49,0,0,1.00126,97.8821
49,39,64,16,49,64,49,0,0,1.01189,68.0606
49,39,128,16,49,128,49,0,0,1.0136,66.112
50,39,1,16,50,1,50,0,0,0.789256,86.643
50,39,16,16,50,16,50,0,0,0.982313,102.967
50,39,32,16,50,32,50,0,0,0.999479,99.2708
50,39,64,16,50,64,50,0,0,0.987051,68.6119
50,39,128,16,50,128,50,0,0,1.01506,66.4667
51,39,1,16,51,1,51,0,0,0.954568,80.821
51,39,16,16,51,16,51,0,0,1.00246,103.134
51,39,32,16,51,32,51,0,0,0.92572,100.233
51,39,64,16,51,64,51,0,0,1.01983,67.6069
51,39,128,16,51,128,51,0,0,1.00392,65.6756
52,39,1,16,52,1,52,0,0,0.843353,93.7386
52,39,16,16,52,16,52,0,0,0.97563,107.32
52,39,32,16,52,32,52,0,0,1.00796,103.508
52,39,64,16,52,64,52,0,0,0.968746,72.8205
52,39,128,16,52,128,52,0,0,1.00819,69.9506
53,39,1,16,53,1,53,0,0,0.949978,83.1366
53,39,16,16,53,16,53,0,0,1.00546,107.494
53,39,32,16,53,32,53,0,0,1.00079,102.376
53,39,64,16,53,64,53,0,0,0.994455,71.1485
53,39,128,16,53,128,53,0,0,1.00702,68.1508
54,39,1,16,54,1,54,0,0,0.989446,88.3638
54,39,16,16,54,16,54,0,0,1.00567,109.129
54,39,32,16,54,32,54,0,0,0.940835,104.465
54,39,64,16,54,64,54,0,0,1.00267,73.0544
54,39,128,16,54,128,54,0,0,1.01283,70.094
55,39,1,16,55,1,55,0,0,0.980393,83.5973
55,39,16,16,55,16,55,0,0,1.00503,106.177
55,39,32,16,55,32,55,0,0,0.99743,101.812
55,39,64,16,55,64,55,0,0,1.01214,71.3061
55,39,128,16,55,128,55,0,0,1.0113,68.3118
56,39,1,16,56,1,56,0,0,0.961116,94.8422
56,39,16,16,56,16,56,0,0,1.00617,113.789
56,39,32,16,56,32,56,0,0,1.02064,108.563
56,39,64,16,56,64,56,0,0,0.999789,79.0113
56,39,128,16,56,128,56,0,0,1.0071,77.4299
57,39,1,16,57,1,57,0,0,0.964526,89.8432
57,39,16,16,57,16,57,0,0,1.00521,113.321
57,39,32,16,57,32,57,0,0,0.968946,106.363
57,39,64,16,57,64,57,0,0,0.994764,72.4623
57,39,128,16,57,128,57,0,0,1.0209,71.4147
58,39,1,16,58,1,58,0,0,0.981771,95.6388
58,39,16,16,58,16,58,0,0,0.993245,115.304
58,39,32,16,58,32,58,0,0,0.970407,107.801
58,39,64,16,58,64,58,0,0,1.00269,75.2857
58,39,128,16,58,128,58,0,0,0.986306,73.544
59,39,1,16,59,1,59,0,0,0.974434,89.34
59,39,16,16,59,16,59,0,0,0.99234,112.665
59,39,32,16,59,32,59,0,0,0.976442,106.694
59,39,64,16,59,64,59,0,0,1.00434,73.3933
59,39,128,16,59,128,59,0,0,1.0125,72.1038
60,39,1,16,60,1,60,0,0,0.955815,102.193
60,39,16,16,60,16,60,0,0,0.96336,119.628
60,39,32,16,60,32,60,0,0,0.93292,113.646
60,39,64,16,60,64,60,0,0,1.01744,80.6803
60,39,128,16,60,128,60,0,0,1.00097,79.8775
61,39,1,16,61,1,61,0,0,0.84982,91.1026
61,39,16,16,61,16,61,0,0,1.00278,115.498
61,39,32,16,61,32,61,0,0,1.01703,108.568
61,39,64,16,61,64,61,0,0,0.997774,74.3641
61,39,128,16,61,128,61,0,0,0.995487,73.052
62,39,1,16,62,1,62,0,0,0.979313,94.3408
62,39,16,16,62,16,62,0,0,1.00223,117.316
62,39,32,16,62,32,62,0,0,0.924154,110.312
62,39,64,16,62,64,62,0,0,0.993502,77.912
62,39,128,16,62,128,62,0,0,1.00966,73.6092
63,39,1,16,63,1,63,0,0,0.965907,91.2853
63,39,16,16,63,16,63,0,0,0.976824,115.24
63,39,32,16,63,32,63,0,0,0.926887,101.9
63,39,64,16,63,64,63,0,0,1.01171,70.7657
63,39,128,16,63,128,63,0,0,1.00485,70.3575
64,39,1,16,64,1,64,0,0,0.972925,104.806
64,39,16,16,64,16,64,0,0,0.971582,121.506
64,39,32,16,64,32,64,0,0,0.997769,111.879
64,39,64,16,64,64,64,0,0,1.0057,82.6772
64,39,128,16,64,128,64,0,0,0.999775,81.2551
1,40,1,16,1,1,1,0,0,0.98004,12.0486
1,40,16,16,1,16,1,0,0,0.978835,15.2166
1,40,32,16,1,32,1,0,0,1.07456,13.7774
1,40,64,16,1,64,1,0,0,0.990733,8.27896
1,40,128,16,1,128,1,0,0,0.955122,7.70516
2,40,1,16,2,1,2,0,0,0.935191,22.6419
2,40,16,16,2,16,2,0,0,0.977724,30.7473
2,40,32,16,2,32,2,0,0,1.09431,27.3041
2,40,64,16,2,64,2,0,0,1.03776,16.3392
2,40,128,16,2,128,2,0,0,0.915925,15.3403
3,40,1,16,3,1,3,0,0,0.966248,29.8135
3,40,16,16,3,16,3,0,0,0.976526,42.6555
3,40,32,16,3,32,3,0,0,1.0974,38.9474
3,40,64,16,3,64,3,0,0,1.0187,23.9548
3,40,128,16,3,128,3,0,0,0.989027,22.5596
4,40,1,16,4,1,4,0,0,0.920848,49.4231
4,40,16,16,4,16,4,0,0,0.975993,60.134
4,40,32,16,4,32,4,0,0,1.07522,54.0997
4,40,64,16,4,64,4,0,0,0.935249,32.391
4,40,128,16,4,128,4,0,0,0.985879,29.5766
5,40,1,16,5,1,5,0,0,0.918146,44.0061
5,40,16,16,5,16,5,0,0,1.09581,66.1571
5,40,32,16,5,32,5,0,0,0.995806,61.9316
5,40,64,16,5,64,5,0,0,1.03082,39.2284
5,40,128,16,5,128,5,0,0,1.02004,36.3524
6,40,1,16,6,1,6,0,0,0.777087,48.4227
6,40,16,16,6,16,6,0,0,0.7875,78.8389
6,40,32,16,6,32,6,0,0,1.01713,73.7772
6,40,64,16,6,64,6,0,0,1.17862,46.5306
6,40,128,16,6,128,6,0,0,0.986406,43.2977
7,40,1,16,7,1,7,0,0,0.957763,48.8264
7,40,16,16,7,16,7,0,0,1.12231,80.0453
7,40,32,16,7,32,7,0,0,1.08478,79.3919
7,40,64,16,7,64,7,0,0,1.04914,51.9517
7,40,128,16,7,128,7,0,0,1.03149,47.2545
8,40,1,16,8,1,8,0,0,0.852406,80.087
8,40,16,16,8,16,8,0,0,0.992925,107.315
8,40,32,16,8,32,8,0,0,0.981171,98.4692
8,40,64,16,8,64,8,0,0,1.10219,61.3768
8,40,128,16,8,128,8,0,0,0.940997,56.0045
9,40,1,16,9,1,9,0,0,0.787352,67.5187
9,40,16,16,9,16,9,0,0,1.01116,88.027
9,40,32,16,9,32,9,0,0,1.04583,85.3635
9,40,64,16,9,64,9,0,0,1.07122,59.0777
9,40,128,16,9,128,9,0,0,1.05978,59.7476
10,40,1,16,10,1,10,0,0,0.837429,69.1936
10,40,16,16,10,16,10,0,0,1.02011,93.556
10,40,32,16,10,32,10,0,0,1.03823,92.1942
10,40,64,16,10,64,10,0,0,0.976503,67.9049
10,40,128,16,10,128,10,0,0,1.01476,62.5889
11,40,1,16,11,1,11,0,0,1.02299,61.1712
11,40,16,16,11,16,11,0,0,1.09397,89.6982
11,40,32,16,11,32,11,0,0,1.03239,97.6142
11,40,64,16,11,64,11,0,0,1.00989,77.6465
11,40,128,16,11,128,11,0,0,1.01063,72.3547
12,40,1,16,12,1,12,0,0,0.825853,99.1945
12,40,16,16,12,16,12,0,0,0.992194,118.417
12,40,32,16,12,32,12,0,0,0.972602,115.623
12,40,64,16,12,64,12,0,0,0.994018,83.544
12,40,128,16,12,128,12,0,0,0.950619,78.3769
13,40,1,16,13,1,13,0,0,1.01265,75.829
13,40,16,16,13,16,13,0,0,1.04081,100.808
13,40,32,16,13,32,13,0,0,1.01363,100.299
13,40,64,16,13,64,13,0,0,0.969935,93.6756
13,40,128,16,13,128,13,0,0,0.947282,85.1805
14,40,1,16,14,1,14,0,0,0.957342,88.087
14,40,16,16,14,16,14,0,0,1.00275,107.729
14,40,32,16,14,32,14,0,0,1.01092,107.79
14,40,64,16,14,64,14,0,0,0.911944,100.241
14,40,128,16,14,128,14,0,0,1.0163,90.4572
15,40,1,16,15,1,15,0,0,0.921548,80.6601
15,40,16,16,15,16,15,0,0,1.0275,104.904
15,40,32,16,15,32,15,0,0,1.02784,106.109
15,40,64,16,15,64,15,0,0,0.984161,100.387
15,40,128,16,15,128,15,0,0,1.00671,90.8204
16,40,1,16,16,1,16,0,0,0.894988,107.685
16,40,16,16,16,16,16,0,0,0.822631,123.513
16,40,32,16,16,32,16,0,0,1.0229,121.745
16,40,64,16,16,64,16,0,0,0.998168,111.478
16,40,128,16,16,128,16,0,0,1.03687,100.325
17,40,1,16,17,1,17,0,0,0.920039,62.3712
17,40,16,16,17,16,17,0,0,0.878262,78.4352
17,40,32,16,17,32,17,0,0,1.08473,76.9155
17,40,64,16,17,64,17,0,0,1.03677,67.6968
17,40,128,16,17,128,17,0,0,0.992692,56.5702
18,40,1,16,18,1,18,0,0,1.00583,75.3006
18,40,16,16,18,16,18,0,0,1.00235,82.2611
18,40,32,16,18,32,18,0,0,0.8681,81.6953
18,40,64,16,18,64,18,0,0,0.962121,69.7033
18,40,128,16,18,128,18,0,0,0.981655,59.7932
19,40,1,16,19,1,19,0,0,0.973539,62.4525
19,40,16,16,19,16,19,0,0,1.01417,83.6363
19,40,32,16,19,32,19,0,0,0.972754,84.772
19,40,64,16,19,64,19,0,0,1.04482,72.5934
19,40,128,16,19,128,19,0,0,0.991389,60.8406
20,40,1,16,20,1,20,0,0,0.83832,83.2759
20,40,16,16,20,16,20,0,0,1.01433,91.257
20,40,32,16,20,32,20,0,0,1.00637,90.6135
20,40,64,16,20,64,20,0,0,0.997869,76.6487
20,40,128,16,20,128,20,0,0,1.02194,65.4533
21,40,1,16,21,1,21,0,0,0.943342,71.2361
21,40,16,16,21,16,21,0,0,1.00591,93.1144
21,40,32,16,21,32,21,0,0,1.01897,91.5067
21,40,64,16,21,64,21,0,0,0.997336,80.6657
21,40,128,16,21,128,21,0,0,0.995593,66.4529
22,40,1,16,22,1,22,0,0,0.940091,84.5695
22,40,16,16,22,16,22,0,0,0.955565,96.4708
22,40,32,16,22,32,22,0,0,1.01083,95.9853
22,40,64,16,22,64,22,0,0,1.01193,82.8198
22,40,128,16,22,128,22,0,0,1.02009,69.1788
23,40,1,16,23,1,23,0,0,0.975444,69.6541
23,40,16,16,23,16,23,0,0,1.01602,92.9546
23,40,32,16,23,32,23,0,0,1.02424,92.7115
23,40,64,16,23,64,23,0,0,1.0189,83.4844
23,40,128,16,23,128,23,0,0,1.01333,70.7903
24,40,1,16,24,1,24,0,0,0.911223,96.3226
24,40,16,16,24,16,24,0,0,0.979054,107.197
24,40,32,16,24,32,24,0,0,1.00731,105.503
24,40,64,16,24,64,24,0,0,0.979213,86.7135
24,40,128,16,24,128,24,0,0,1.00899,74.1701
25,40,1,16,25,1,25,0,0,0.966683,85.4268
25,40,16,16,25,16,25,0,0,0.943908,106.882
25,40,32,16,25,32,25,0,0,1.01368,105.732
25,40,64,16,25,64,25,0,0,1.00987,89.0267
25,40,128,16,25,128,25,0,0,1.00023,76.4753
26,40,1,16,26,1,26,0,0,0.98734,96.305
26,40,16,16,26,16,26,0,0,1.00345,108.296
26,40,32,16,26,32,26,0,0,1.04868,102.148
26,40,64,16,26,64,26,0,0,0.986206,79.9395
26,40,128,16,26,128,26,0,0,1.00344,78.2952
27,40,1,16,27,1,27,0,0,1.06447,83.7855
27,40,16,16,27,16,27,0,0,0.997166,108.729
27,40,32,16,27,32,27,0,0,1.00984,108.744
27,40,64,16,27,64,27,0,0,0.989974,91.5346
27,40,128,16,27,128,27,0,0,1.01828,81.1726
28,40,1,16,28,1,28,0,0,0.952546,106.227
28,40,16,16,28,16,28,0,0,0.987113,120.712
28,40,32,16,28,32,28,0,0,1.01188,119.254
28,40,64,16,28,64,28,0,0,0.884389,91.5907
28,40,128,16,28,128,28,0,0,0.974787,83.7605
29,40,1,16,29,1,29,0,0,0.869548,97.5745
29,40,16,16,29,16,29,0,0,0.993742,111.626
29,40,32,16,29,32,29,0,0,0.848337,110.469
29,40,64,16,29,64,29,0,0,1.01013,94.1664
29,40,128,16,29,128,29,0,0,1.00128,85.2305
30,40,1,16,30,1,30,0,0,0.97118,104.298
30,40,16,16,30,16,30,0,0,1.00831,115.603
30,40,32,16,30,32,30,0,0,1.00989,114.517
30,40,64,16,30,64,30,0,0,0.993843,96.6726
30,40,128,16,30,128,30,0,0,0.997913,87.5997
31,40,1,16,31,1,31,0,0,0.97769,96.4483
31,40,16,16,31,16,31,0,0,1.01361,113.537
31,40,32,16,31,32,31,0,0,0.999139,113.341
31,40,64,16,31,64,31,0,0,1.00231,94.7592
31,40,128,16,31,128,31,0,0,1.00394,87.543
32,40,1,16,32,1,32,0,0,0.94465,102.024
32,40,16,16,32,16,32,0,0,0.986706,123.763
32,40,32,16,32,32,32,0,0,0.99865,121.95
32,40,64,16,32,64,32,0,0,1.00494,92.6504
32,40,128,16,32,128,32,0,0,1.00565,92.3087
33,40,1,16,33,1,33,0,0,0.96231,78.0344
33,40,16,16,33,16,33,0,0,0.939862,94.7192
33,40,32,16,33,32,33,0,0,0.959936,93.534
33,40,64,16,33,64,33,0,0,1.03792,71.1056
33,40,128,16,33,128,33,0,0,0.944952,66.9552
34,40,1,16,34,1,34,0,0,0.988232,86.6383
34,40,16,16,34,16,34,0,0,1.00298,98.2422
34,40,32,16,34,32,34,0,0,0.901022,96.4994
34,40,64,16,34,64,34,0,0,1.02141,73.5661
34,40,128,16,34,128,34,0,0,1.01235,68.1109
35,40,1,16,35,1,35,0,0,0.983691,75.9046
35,40,16,16,35,16,35,0,0,1.00727,96.6538
35,40,32,16,35,32,35,0,0,1.00712,97.082
35,40,64,16,35,64,35,0,0,1.00221,69.8597
35,40,128,16,35,128,35,0,0,1.00125,67.3354
36,40,1,16,36,1,36,0,0,0.939393,87.8455
36,40,16,16,36,16,36,0,0,0.996815,103.806
36,40,32,16,36,32,36,0,0,1.00956,102.347
36,40,64,16,36,64,36,0,0,0.914749,74.9024
36,40,128,16,36,128,36,0,0,0.990237,71.2146
37,40,1,16,37,1,37,0,0,0.953445,78.9454
37,40,16,16,37,16,37,0,0,1.03146,104.205
37,40,32,16,37,32,37,0,0,1.03378,102.876
37,40,64,16,37,64,37,0,0,1.00371,74.273
37,40,128,16,37,128,37,0,0,0.980874,70.208
38,40,1,16,38,1,38,0,0,0.951637,88.8903
38,40,16,16,38,16,38,0,0,1.00929,106.477
38,40,32,16,38,32,38,0,0,1.00879,105.467
38,40,64,16,38,64,38,0,0,1.01205,76.4573
38,40,128,16,38,128,38,0,0,0.992082,71.611
39,40,1,16,39,1,39,0,0,0.975166,80.8326
39,40,16,16,39,16,39,0,0,1.0058,103.13
39,40,32,16,39,32,39,0,0,1.00262,103.123
39,40,64,16,39,64,39,0,0,0.982159,73.942
39,40,128,16,39,128,39,0,0,1.01444,71.8376
40,40,1,16,40,1,40,0,0,0.918562,99.8196
40,40,16,16,40,16,40,0,0,1.00369,113.49
40,40,32,16,40,32,40,0,0,1.00776,111.545
40,40,64,16,40,64,40,0,0,0.983587,82.2309
40,40,128,16,40,128,40,0,0,1.00355,78.5678
41,40,1,16,41,1,41,0,0,0.886668,89.3401
41,40,16,16,41,16,41,0,0,1.03103,112.85
41,40,32,16,41,32,41,0,0,0.990252,110.932
41,40,64,16,41,64,41,0,0,0.993312,77.2635
41,40,128,16,41,128,41,0,0,1.02164,74.549
42,40,1,16,42,1,42,0,0,0.904329,97.057
42,40,16,16,42,16,42,0,0,1.00309,115.487
42,40,32,16,42,32,42,0,0,1.00308,113.077
42,40,64,16,42,64,42,0,0,1.02908,79.6338
42,40,128,16,42,128,42,0,0,1.01483,76.2696
43,40,1,16,43,1,43,0,0,0.980782,89.1902
43,40,16,16,43,16,43,0,0,1.04489,113.508
43,40,32,16,43,32,43,0,0,0.999461,112.631
43,40,64,16,43,64,43,0,0,0.989608,79.321
43,40,128,16,43,128,43,0,0,1.00246,76.1253
44,40,1,16,44,1,44,0,0,0.957627,101.558
44,40,16,16,44,16,44,0,0,1.00536,121.465
44,40,32,16,44,32,44,0,0,1.00502,119.647
44,40,64,16,44,64,44,0,0,1.00841,82.2867
44,40,128,16,44,128,44,0,0,0.998018,79.8172
45,40,1,16,45,1,45,0,0,0.945669,96.1775
45,40,16,16,45,16,45,0,0,1.02334,115.459
45,40,32,16,45,32,45,0,0,1.03097,112.973
45,40,64,16,45,64,45,0,0,1.01257,80.0028
45,40,128,16,45,128,45,0,0,1.03898,78.0796
46,40,1,16,46,1,46,0,0,0.962483,101.25
46,40,16,16,46,16,46,0,0,1.0053,118.185
46,40,32,16,46,32,46,0,0,1.00775,115.529
46,40,64,16,46,64,46,0,0,0.999091,82.2769
46,40,128,16,46,128,46,0,0,0.999686,80.1472
47,40,1,16,47,1,47,0,0,0.991689,95.7754
47,40,16,16,47,16,47,0,0,0.995954,116.149
47,40,32,16,47,32,47,0,0,0.943808,113.87
47,40,64,16,47,64,47,0,0,1.01108,81.884
47,40,128,16,47,128,47,0,0,1.01844,79.9202
48,40,1,16,48,1,48,0,0,0.973444,106.669
48,40,16,16,48,16,48,0,0,0.882826,123.837
48,40,32,16,48,32,48,0,0,1.01155,121.601
48,40,64,16,48,64,48,0,0,0.994354,85.0847
48,40,128,16,48,128,48,0,0,0.992489,83.5569
49,40,1,16,49,1,49,0,0,0.946636,81.5454
49,40,16,16,49,16,49,0,0,1.04768,103.179
49,40,32,16,49,32,49,0,0,1.00073,99.6953
49,40,64,16,49,64,49,0,0,1.02745,68.9671
49,40,128,16,49,128,49,0,0,1.01777,66.7164
50,40,1,16,50,1,50,0,0,0.945659,91.2467
50,40,16,16,50,16,50,0,0,0.979139,105.195
50,40,32,16,50,32,50,0,0,1.03356,101.14
50,40,64,16,50,64,50,0,0,0.997711,69.4305
50,40,128,16,50,128,50,0,0,0.99937,67.3889
51,40,1,16,51,1,51,0,0,0.971317,81.0611
51,40,16,16,51,16,51,0,0,1.00284,105.204
51,40,32,16,51,32,51,0,0,0.956415,102.662
51,40,64,16,51,64,51,0,0,1.00885,68.2933
51,40,128,16,51,128,51,0,0,1.01409,65.8436
52,40,1,16,52,1,52,0,0,0.934122,90.4813
52,40,16,16,52,16,52,0,0,1.00928,108.592
52,40,32,16,52,32,52,0,0,0.952779,105.673
52,40,64,16,52,64,52,0,0,1.00196,73.5427
52,40,128,16,52,128,52,0,0,1.01443,70.7318
53,40,1,16,53,1,53,0,0,0.952151,84.6491
53,40,16,16,53,16,53,0,0,1.01155,107.036
53,40,32,16,53,32,53,0,0,0.887535,101.86
53,40,64,16,53,64,53,0,0,1.00933,72.0006
53,40,128,16,53,128,53,0,0,1.0212,68.9955
54,40,1,16,54,1,54,0,0,0.981085,90.4282
54,40,16,16,54,16,54,0,0,1.00535,111.02
54,40,32,16,54,32,54,0,0,1.00694,106.199
54,40,64,16,54,64,54,0,0,1.01562,74.024
54,40,128,16,54,128,54,0,0,0.987311,71.0702
55,40,1,16,55,1,55,0,0,0.971935,85.6382
55,40,16,16,55,16,55,0,0,0.914492,108.085
55,40,32,16,55,32,55,0,0,0.91846,103.346
55,40,64,16,55,64,55,0,0,1.02657,72.4098
55,40,128,16,55,128,55,0,0,0.997046,69.5014
56,40,1,16,56,1,56,0,0,0.360879,97.2845
